x1,x2,x3,f1,f2
-1.089506888961709,-0.8817589686620009,-1.226558654738331,-14.947874397024911,-9.63436224736825
-1.086050528561467,-0.7727162662854906,-1.087995570615293,-15.317496279818808,-8.867019304147144
-1.0947723587206457,-0.7231858039677714,-1.0202725206138885,-15.479029514652428,-8.183870685480423
-1.0942529733659458,-0.6556566170337108,-1.0197777383841584,-15.595009537770315,-7.781056795214774
-1.0771713566799772,-0.17877155651859938,-1.2344398352215158,-15.830377839276274,-7.037405765348717
-0.9796138106765585,-0.39251792834974764,-1.1282921960325665,-15.971961755400157,-6.7368221806728625
-0.9992132803350172,-0.21621139040909837,-1.0901932497494706,-16.15768093882742,-6.698931444564582
-1.148740032776225,-0.17831199902576622,-0.9520879061265809,-16.164319610715122,-6.489385602590231
-0.9189713713522462,-0.3465157269550956,-1.0908857044166895,-16.170544159918144,-6.0907344887217185
-0.8913798167620611,-0.3231181080075515,-1.1027691659316774,-16.219388490887454,-5.891284432219446
-0.9251277389467221,-0.2113205444497303,-1.0202635111465463,-16.390272670226423,-5.727754036823882
-1.099855390710832,-0.1898421259153631,-0.822652103192838,-16.445675249758818,-5.333403354518039
-0.8290118963464159,-0.2529585594929824,-1.0288759890773531,-16.49886962008814,-4.992475208625574
-0.846216079009846,-0.2539151083184537,-0.9977565470349142,-16.519377533889433,-4.911562858297268
-0.8479496674219009,-0.2498490964382756,-0.967931081577327,-16.567354050663216,-4.698506126619917
-0.818590479625511,0.12353112991825418,-0.9389222394131533,-16.74862232848963,-4.289188717945559
-0.7823701469560853,0.08471817395398856,-0.953883835257165,-16.800686335536543,-4.192448155187009
-1.181858237561024,0.01544664781928421,-0.0027965812686198896,-17.863366411958236,-3.796337888315627
-1.0910854692736887,0.017719526976013728,-0.04975822740120249,-17.93419527361376,-3.6143063710913683
-0.9658580156202238,-0.10156403283846854,0.04817801792433332,-18.012315225602535,-2.7030909464237833
-0.9552231826936158,-0.07859049439358491,-0.05280609430841825,-18.06804122577619,-2.640130464268154
-0.9207143065524702,-0.07270521529209892,-0.021895593897120088,-18.162688685243424,-2.414271866974756
-0.9080644461337435,-0.07383045189181084,-0.02590862889259788,-18.17897403965219,-2.30192104820605
0.06295172672333715,0.08711585456231696,-0.8694869136456125,-18.183850301288857,-1.9049791729830277
-0.8432944953026629,0.0137021074532018,0.014382733378167456,-18.408131278374103,-1.88351994151781
-0.7571614222693561,-0.050901167830007255,0.05519425762357286,-18.442781048726637,-1.1113417058072244
0.012606209116536857,0.015516679425215386,-0.6441364665215659,-18.751024925885776,-0.5511217621467206
-0.06857164836296614,-0.023966106037747126,-0.4998262104443436,-18.903421426696724,0.11752298707759867
-0.024329426653976527,-0.012544267947205145,-0.4652742371192814,-19.056530793769788,0.12063592723863303
-0.04246575842508016,-0.14880962026805356,0.019589004378040675,-19.399514007421516,0.3238945517854517
-0.14686983388065877,0.07348935722668659,0.0013540189406314185,-19.530947637533828,0.33064031367739105
0.06998911233258283,0.02380134464269318,0.11553915210737337,-19.62006753024344,0.3567941598441551
-1.1154139292027636,-0.7297197841511414,-1.137162333471948,-15.291964056024014,-8.80886056849235
-1.1043786930064166,-1.0394728118073213,0.013322543705817536,-15.506376742863893,-7.236882321664225
-0.991218226319311,-0.4864176275482393,-1.2068245192726932,-15.727273936459891,-6.905421329318188
-0.9674802799170561,-0.6284700361544029,-0.9991854929190086,-15.836653544237693,-6.700206391192294
-0.9309097864467193,-0.43760884145251777,-1.1559136173714426,-15.95043080948634,-6.443404286157002
-0.9311961110395582,-0.3763359896128528,-1.0955218592719496,-16.112221493871907,-6.238273231246635
-1.0631302164569711,-0.2347747209602671,-0.8769859611704225,-16.382842839851318,-5.586084696223207
-1.1073694747025677,-0.22684277164196967,-0.8187638084044087,-16.41391041908991,-5.311783897659948
-0.8399868895077469,-0.24800646004854726,-1.0558560028435766,-16.44312719108561,-5.244664358926907
