x1,x2,x3,f1,f2
-4.250750921198224,-0.9472007401053627,-1.9965184078086895,-10.61305980419026,-7.7838556032182495
-0.791839297036545,-1.0682061647361756,3.6534852081790388,-12.33550795416067,-7.359057880330964
-1.1043786930064166,-1.0394728118073213,0.013322543705817536,-15.506376742863893,-7.236882321664225
-1.1179401225110637,-0.9156470021487463,0.07801272711097154,-15.811113037150541,-6.2396785238355585
-0.8459074040159342,-0.4494375447534427,-1.0143272515606852,-16.266605103995765,-5.205895175568735
-0.6326634077254112,-0.6003686975931108,-1.0280124543538933,-16.28056270493486,-4.370507968816442
-0.37280066840043335,-0.7012979491678812,-1.012614632315279,-16.34776614821658,-4.040198331570622
-0.5577719276554384,-0.42257817437299516,-1.0580386293890471,-16.656325337153397,-3.6965908450397844
-1.1380097925147559,-0.16975063542311877,-0.46917861956035484,-16.994669493212328,-3.6196066153414237
-0.5202133493099405,0.03563081177183208,-1.00254748229048,-17.191773297735978,-3.2649825640374974
-1.1617096058117182,0.06688366231190676,0.3583258090172982,-17.22061219875757,-3.0862697763938924
-0.9639054201891674,-0.17731116223821378,-0.4705142885312514,-17.263275440007682,-2.6818912686396494
-0.9010583680951799,-0.21125696125601867,-0.026683036987872603,-17.8932949618177,-2.124034730730528
-0.8870131568680448,-0.1604390196205079,-0.00530889959660974,-18.034398835919564,-2.078667405549809
-0.7253486294922048,-0.08242029664859207,-0.09442282246609335,-18.3939952953479,-0.8085543133401749
0.0006729973099086628,0.16505836221339898,-0.6392291123027507,-18.43833728424216,-0.33007614961315324
-0.5639052165816146,-0.10520241547539634,0.028766112691386875,-18.700328991744286,-0.04157834001635794
-0.5128133751564719,-0.12042006722655761,-0.08893649940370374,-18.705106158294704,0.22978553005975913
0.013375078733186135,-0.07668446343853637,0.1382593572520178,-19.534264817944305,0.3762129624111625
4.187141985501691,-2.3940656750203586,-1.041711032514109,-9.743446905822106,-7.479430367885637
1.7438630447358094,-2.4418862716981073,-1.332618715593707,-11.22027398611219,-7.3486561167346816
-1.3685296875327424,-0.919437274603292,2.2301886177736647,-13.363747460188428,-7.097158979765177
-1.1518618370857308,-1.0258864091586288,0.30427889532073976,-15.418903335041007,-6.737259630707875
-0.8851390234282673,-1.0988431722262182,0.13461717707827525,-15.55509214339132,-5.849434348962506
-1.3205994980990319,-0.17665424119344605,-0.9670236130450444,-15.875918719746757,-5.203140075361679
-0.6741096426634231,-0.5783372691969753,-1.0656413275600618,-16.219135367355292,-4.720419387680687
-1.1600174972311896,-0.583965540319048,0.36316513594489097,-16.427528902471508,-3.528405011528374
-1.1436380700604554,-0.562781555240988,0.33435880580683747,-16.52262494208684,-3.524631542504675
-0.891198218241763,-0.32286992970415695,-0.7681764405416831,-16.738019289604665,-3.4822781148866224
1.6777314615201926,-0.09902242684941792,-0.053427500653801585,-16.922780774953388,-3.239341173383051
-1.167269293142545,0.3224419669043318,-0.13239322314743418,-17.17563084811888,-3.1086060243843727
-1.143361836331157,0.024243688322091627,0.4042995619516747,-17.177371938657547,-3.0065431351667478
-0.8036700301005321,0.008941606975279792,-0.5376483694623753,-17.495465886150676,-1.7831109830839262
-0.8890957193096003,0.21572746996653197,-0.2523486376278978,-17.68544074714712,-1.7262425753005963
-0.7885554424165435,0.15555252300922867,-0.25118492349137234,-17.94126695430294,-1.0313088208204269
-0.5986627843414899,0.20192026152782563,-0.019670809665185196,-18.41534768906072,-0.03888238057544336
-0.5904846987483807,0.20316936682822978,-0.034754251581393454,-18.42206324113448,0.023131508486837583
-0.42583343610192453,-0.12412341277479867,-0.11871347637035141,-18.813425131570554,0.47168650317976085
-0.32244822478037255,0.05944833549247597,-0.08678543557602805,-19.157083270551823,0.48059155282947214
-0.2608303742556307,0.050346731057357874,-0.10121001806608976,-19.25903131205743,0.4995497796669549
-0.03836947486457187,0.04111189264180021,0.2404650456235051,-19.411962787096453,0.5408456956589298
-0.7783564305818222,-1.0743648606516216,3.4979246815861122,-12.479703214706944,-7.029734148980731
3.072601640505016,-1.0515520036593766,-0.9000690088532345,-12.804832302971667,-6.854003744722014
-1.0908676185225712,-1.0932492285828643,0.4511235228489629,-15.236273576831612,-6.508482080033108
-0.9105259409836874,-1.1494168919618386,0.017397624530158168,-15.404243385532794,-6.3344329084774476
-0.8025942758680652,-1.0743589019019553,0.13901214446220772,-15.699490386640125,-5.082959714463307
-1.2860617727717862,-0.8548776039672371,0.10956283139024126,-15.759522796752595,-4.888458664490634
-0.6478218230397866,0.28916747937927273,1.6777507163709442,-15.79136406252502,-3.6315365476325683
-0.7154352435152774,-0.22070380715059862,-1.3225648921728776,-16.25708316812753,-3.2134146907776913
-1.180783150877684,0.3273599419715486,0.19098356224983148,-17.09656189190038,-2.958139618405696
-1.1443756129190894,0.21899533077226582,0.3357177051774186,-17.150941442274682,-2.917083220683071
0.03680620381307731,0.01731057809598238,1.5595668783044454,-17.239291238384858,-1.4951318250761445
-0.8878181553035878,0.398477524519413,0.08912741300213325,-17.447213986317834,-1.3678902576560459
-0.34122323658343673,-0.2666094850088122,-0.7344030490371278,-17.723754723629547,-0.6708965323084866
-0.7668085249428238,0.2149717410795724,0.3500218659330072,-17.738933043147487,-0.38199272348137736
0.05262695363541181,-0.5581214189864633,0.027186454685993455,-17.881993616063298,-0.08616087763170135
0.027195048178354476,-0.48020330261922844,0.03158870127302191,-18.165258257899858,0.12277418953221583
-0.48463324157398324,-0.3381803724356343,-0.13028796288788821,-18.186077067758998,0.40380995970346656
-0.30366278895175647,0.032358157624146955,-0.14012660196359414,-19.12398250804191,0.5036881069601279
0.1855787808261305,0.04678569538865823,0.14038443273217777,-19.33284807165049,0.6004272870280015
3.789100064331777,-1.052040763779597,-0.8219725757363454,-12.211030672741426,-6.6211471343677655
-1.3689918802723007,-0.9294641209529926,2.884325788165915,-12.637343396357693,-6.294672665753879
-1.19240647858829,-1.2584258269172657,0.4227555109613554,-14.738157688802119,-6.289737182003114
-1.2755761160849077,-1.0416238765775967,0.3099924520812742,-15.240231406327526,-6.110124696183965
-1.3246006739699303,-1.023421759172392,0.17552516842951377,-15.2796744173877,-5.491276599003187
-1.2447085520689916,-0.8258081509443194,0.44549242680056333,-15.706414369209572,-4.338377233224424
-1.2733267264093153,-0.45246950687126086,0.1106536174263707,-16.74223728723743,-2.9432448155462314
-1.2119161405791186,0.3968550719522445,-0.17536443305493302,-16.917630051449198,-2.7136095390916113
-1.1217025412522028,0.03488078951855536,0.4709580189538697,-17.08829964115656,-2.7030358296728854
-0.6377547045514212,-0.5966297702027806,-0.081598170584917,-17.262712807702172,-0.8451000338014978
0.043147685438129885,-0.6388424581003163,0.029575916725065363,-17.597376250065956,-0.44892152882063
-0.5683642375061758,0.1871570141679896,-0.6088956954462168,-17.67586495334647,-0.42883341238128114
