x1,x2,x3,f1,f2
-0.6108251741392973,0.004787533708679769,-0.014050163443728093,-18.8203469457227,-0.4086707111305243
-1.0181388219803267,0.014436997507041579,-0.9238724528719539,-16.470222471227814,-5.910398193234657
-0.9310715798746639,-0.01118631392095451,0.0049213792806130025,-18.27643295844166,-2.625382577897354
-1.1817913593915208,-0.9771342974993079,-1.101988884177254,-14.807386074035175,-10.661017876862125
-1.0082509297063225,-0.0001941965100120198,-1.0285987434648778,-16.314419892219103,-6.672113318305055
-0.8131271753305443,-0.0018585442475629397,0.0028864690692769804,-18.492227380156955,-1.6971588072520762
-0.9016342866700594,-0.9092214440853609,-1.145216352326384,-15.204987977672431,-8.786007453113566
-1.143044107188747,0.004318195334682607,-1.1443463512427003,-15.910696291648541,-7.7323918424013245
-0.6180521826319154,0.0049887753169973875,-0.014518908524384248,-18.806547733593597,-0.44078578523890233
-0.9845053132618927,0.0042420333691518385,-0.7987424261282118,-16.73626605052496,-4.6827505973387495
-0.8261713062978187,0.0037733827296061065,-0.0037582675053686346,-18.466290664996528,-1.791144343762913
-0.7048966940775673,0.003322647954342824,-0.002477111519732073,-18.676773586209443,-0.9410647668483691
-1.091441228241888,-0.023892713592887846,-1.1200869621619027,-16.031121501717053,-7.531840450167611
-0.9842092079746325,0.00261903487153816,-0.8121271342981784,-16.71398712346013,-4.786224834414142
-1.131350250246175,-0.015193207586220624,-0.5407387904031594,-16.949431062096618,-3.9993203626068117
-0.952939964948432,0.003385162914350561,-0.894693809913813,-16.62628068325322,-5.20162935212201
-0.809427369467618,0.0034731124714569806,-0.001993069076194744,-18.49736790547353,-1.66694434813599
-0.9865836375412094,-0.02218984094282807,-0.007459065172104765,-18.162185650804396,-3.0401963986089884
-0.7123642335042963,-0.0045901776167807645,-0.002331147267533162,-18.661794262872203,-0.9847101755687262
-1.1546157360148883,-0.9790165296722982,-1.2006367416747048,-14.723405868020311,-10.704049174714502
-0.9497468271109927,-0.008532066548605728,-0.9170096284478273,-16.59421573120091,-5.348337181367443
-0.9660826559151723,0.01123959189421328,-0.8549462630112835,-16.671108674259237,-4.964376505177588
-1.167091845058588,-1.0634517874222131,-1.1174903347958118,-14.637433981968764,-11.312575470404372
-1.0178234801228752,0.005243991915091591,-0.9411524091674973,-16.442365463825773,-6.068156365380013
-0.8898357614559183,-0.0017658135184302327,0.0028717315598932036,-18.362956110248604,-2.312180522698458
-1.159490268772043,-1.1180468793734433,-1.1173957237941472,-14.53550471632072,-11.535987264848298
-0.533409010355376,-0.00687691158467232,0.00667820638341109,-18.968883065246374,-0.11427814712813143
-1.007519824215723,0.009479084111266377,-0.758544946108119,-16.767211601846725,-4.549602054930956
