x1,x2,x3,f1,f2
1.7196823666062007,-0.9134086191920405,-1.152832564847494,-14.225878386990289,-9.51054076782429
-1.1326797304236214,-1.1850918456521318,-0.7477814645450801,-14.760478574199116,-8.931032305684504
-1.0399227682229413,-1.1823499386620167,-0.7387279339545136,-14.865137252711733,-8.495146340472267
-1.0803060016071466,-1.1057243312887202,-0.5598834417544872,-15.145089387514489,-7.739140571096887
-1.1249234176243739,-1.0514487363553253,-0.5589461554740359,-15.230232855436183,-7.635818695236006
-1.0982558461249274,-1.1441157591634161,-0.05537905204628776,-15.23451751910541,-7.546444161764834
-1.0662310537260136,-0.9230558308315311,-0.7528794334540977,-15.42251948894691,-7.503314162287841
-0.952563344554118,-1.108326495679506,-0.0176802279806759,-15.477165414162059,-6.606927806796241
-1.1341365748063468,-0.9471718193533336,-0.3142554493406098,-15.632071626581546,-6.41979911983732
-1.1507133034689079,0.10316940032944338,-0.8967692367863809,-16.285091487997665,-6.0924382257555845
-0.8917462548566677,0.2912440471896947,-1.0106429866767925,-16.392265669988163,-5.131013648857582
-1.1809361908718208,-0.3992314151691543,-0.6266434240016405,-16.412431616384907,-4.211375343206008
-1.1820475137333966,-0.3695090726393817,-0.5927582719422274,-16.502204009702602,-4.017491015591705
-0.37428087221366424,-0.5933113503946262,-1.0578549013004683,-16.537014645464026,-3.7687767759442585
-1.1458965610150074,-0.06517005248388663,-0.0621158741994875,-17.770465121199464,-3.655736604357035
-1.0260326584220703,-0.034697820606686615,-0.07901627555207935,-17.97271850747952,-3.1928120483870512
-1.0040736795015663,0.044463566491310585,0.07366480429690023,-18.008414860314865,-3.0275099117306765
0.094208929799004,0.017995152988348074,-0.8325292732202064,-18.275853085895847,-1.6685694850638277
0.05521944195344291,-0.002533992608672077,-0.7809883116056141,-18.443947689161327,-1.3643873263447528
-0.6408727531567201,0.12600607211029735,0.023723719639270557,-18.52225714660428,-0.34954059923681147
-0.512506013166971,0.15142767788805453,0.07509209608663411,-18.65392090786164,0.2811568787969613
0.08960344975689781,-0.03737198825402163,-0.050079740058863356,-19.683506852843358,0.31113355633808387
1.6460530757904053,2.885474920272827,-1.0476549863815308,-10.557913802539938,-9.017784388290984
-1.0530397535995686,-1.3035943028251582,2.261654093295136,-13.085055478280083,-8.598281189869876
-1.1411251840927705,-1.165819448240624,-0.663302833936827,-14.86318171042062,-8.458040717545066
0.06618790789241985,-1.169671278951643,-1.164813278657876,-15.09936008797464,-7.61883651626632
-1.098953351802789,-1.164503604764152,-0.03566541862859814,-15.181238608986174,-7.574994266798306
-0.11811978294217935,-1.1186389484045562,-1.1994612765687536,-15.188817026375933,-7.443955868875332
