x1,x2,x3,f1,f2
1.644888012232786,-0.9178807905633541,-1.1514979202929756,-14.30994421069414,-9.774993980978135
-1.1326797304236214,-1.1850918456521318,-0.7477814645450801,-14.760478574199116,-8.931032305684504
-1.0399227682229413,-1.1823499386620167,-0.7387279339545136,-14.865137252711733,-8.495146340472267
-1.131689773775187,-1.0642433112581953,-0.6111923699623971,-15.15285637038998,-7.935197061031212
-0.9462875503154011,-1.0608823136729117,-0.780961754240824,-15.20909517647912,-7.86366864906466
-1.1249234176243739,-1.0514487363553253,-0.5589461554740359,-15.230232855436183,-7.635818695236006
-1.0982558461249274,-1.1441157591634161,-0.05537905204628776,-15.23451751910541,-7.546444161764834
-1.0662310537260136,-0.9230558308315311,-0.7528794334540977,-15.42251948894691,-7.503314162287841
-1.1676003141229854,-1.0185740420114586,-0.04192088039455413,-15.490825011713698,-7.127250503345111
-1.1460480987381418,-0.39736085027697315,-0.9751109103287517,-15.946919180121473,-6.729231104235943
-1.134756553268069,0.07017650181020556,-0.9325366145790096,-16.26029089047025,-6.421536849083175
-1.1507133034689079,0.10316940032944338,-0.8967692367863809,-16.285091487997665,-6.0924382257555845
-0.8917462548566677,0.2912440471896947,-1.0106429866767925,-16.392265669988163,-5.131013648857582
-1.1530426414543413,0.16818703937458424,-0.7781249846214061,-16.44924648601097,-5.063078014510147
-0.7189182945568235,-0.37299724968458303,-1.0362022331568634,-16.527664092748566,-4.307816708556538
-0.7077589435974826,-0.32480811645992663,-1.0008399216604842,-16.659995954814285,-3.955402870117338
-1.1458965610150074,-0.06517005248388663,-0.0621158741994875,-17.770465121199464,-3.655736604357035
-1.0260326584220703,-0.034697820606686615,-0.07901627555207935,-17.97271850747952,-3.1928120483870512
-1.0040736795015663,0.044463566491310585,0.07366480429690023,-18.008414860314865,-3.0275099117306765
0.07390550796735862,-0.08376006159314454,-0.9350621300567585,-18.067195015327275,-2.4386482789427375
-0.8774112013002291,-0.1059967668550833,-0.1050924493950065,-18.08570856481278,-1.9064743441400438
0.094208929799004,0.017995152988348074,-0.8325292732202064,-18.275853085895847,-1.6685694850638277
0.05521944195344291,-0.002533992608672077,-0.7809883116056141,-18.443947689161327,-1.3643873263447528
-0.6408727531567201,0.12600607211029735,0.023723719639270557,-18.52225714660428,-0.34954059923681147
0.1255400762674506,-0.006153905727452095,-0.578230179895581,-18.659598106654485,-0.09842168925900385
-0.06543690283453762,0.02270295231835734,-0.517083588782396,-18.879041173229716,0.06086875552502091
0.07136526425514494,-0.05467139240809604,-0.0005310761385860854,-19.713055013096934,0.2221715010033442
1.7196823666062007,-0.9134086191920405,-1.152832564847494,-14.225878386990289,-9.51054076782429
-1.1411251840927705,-1.165819448240624,-0.663302833936827,-14.86318171042062,-8.458040717545066
-1.0803060016071466,-1.1057243312887202,-0.5598834417544872,-15.145089387514489,-7.739140571096887
-1.0974901898378695,-1.162310431021334,-0.024462651227696558,-15.188946430418682,-7.589501844012833
-1.10966841463797,-1.0109144124848346,-0.5696026646982415,-15.335465083145433,-7.376161058968574
-1.1078159331764572,-1.0111484337884669,-0.5696533534483452,-15.336896611918288,-7.37241220437162
-1.1388166168965657,-0.978672537243266,-0.5658678621694655,-15.382261146951546,-7.182429456861185
-0.9958344957194978,-1.1211809018883128,-0.03308634079779103,-15.399291779501233,-6.950681773049726
0.31331451966231383,-1.0657700791805544,-1.0555284690889701,-15.415939532615123,-6.649085873950554
-0.952563344554118,-1.108326495679506,-0.0176802279806759,-15.477165414162059,-6.606927806796241
-1.1341365748063468,-0.9471718193533336,-0.3142554493406098,-15.632071626581546,-6.41979911983732
-1.0067516047852667,-1.019519534986478,-0.1958311187647346,-15.633457225081337,-6.367863711715276
-1.126113244239446,-0.8708763244366626,-0.049175566226473455,-15.921456559742024,-5.932488122755351
-1.1505099394252347,0.31275772338690716,-0.9156141840204391,-16.119064939984124,-5.868184903915781
-0.8005649036123683,-0.1546857696137443,-1.2381064127042283,-16.286820695145312,-4.959730654664959
-1.1809361908718208,-0.3992314151691543,-0.6266434240016405,-16.412431616384907,-4.211375343206008
-1.1820475137333966,-0.3695090726393817,-0.5927582719422274,-16.502204009702602,-4.017491015591705
-0.37428087221366424,-0.5933113503946262,-1.0578549013004683,-16.537014645464026,-3.7687767759442585
-1.2144897881765169,-0.3328768817079454,-0.5601918068948052,-16.551654662188895,-3.7257127734133286
-0.5806424715654417,-0.01202873691661252,-1.2605875122109378,-16.67483120718405,-3.632446292800415
0.043398731981699835,-0.164150701721125,-1.150155719992108,-17.592710040295852,-3.5803200911342783
-1.1079576393373403,0.003166320094824253,0.14599854562355935,-17.724576723664246,-3.5638553401442046
0.11947949242188426,-0.12403305897631148,-1.05783247972641,-17.74285875019727,-3.214068686617549
-1.0151930137467173,0.004207057613382692,0.10023072385759436,-17.96381451322236,-3.13930038413806
-0.0018748556439111275,-0.13537266641848497,-0.7885949234372104,-18.254078352814606,-1.3318742333679374
0.055848105619178225,0.04256761081287244,-0.7795642277607614,-18.41488975579879,-1.2810520582428544
-0.656426585873292,0.009263175630693232,0.1802044042878407,-18.415110217121555,-0.3746306942959017
-0.6426658071273028,0.12202846826132202,0.06704281060004154,-18.49904816065458,-0.29800837357533305
-0.5213582872273703,0.08127124238880268,-0.04094436877717911,-18.81810759383371,0.10188241249213066
-0.4382401393274443,-0.07281797979682525,0.0229305331405677,-18.998304108448288,0.26641051801691623
0.08960344975689781,-0.03737198825402163,-0.050079740058863356,-19.683506852843358,0.31113355633808387
1.6460530757904053,2.885474920272827,-1.0476549863815308,-10.557913802539938,-9.017784388290984
-1.0625085257645406,-0.9387339587120291,3.4881498365226307,-12.38658877805113,-8.620109449764584
-1.0530397535995686,-1.3035943028251582,2.261654093295136,-13.085055478280083,-8.598281189869876
-1.140538465254793,-1.1821543425461702,-0.662714620537497,-14.825602067202228,-8.425629088755771
0.06618790789241985,-1.169671278951643,-1.164813278657876,-15.09936008797464,-7.61883651626632
-1.098953351802789,-1.164503604764152,-0.03566541862859814,-15.181238608986174,-7.574994266798306
-1.0772937398323044,-1.1061547330398371,-0.5075918017035465,-15.182668458654415,-7.553022501021984
-0.11811978294217935,-1.1186389484045562,-1.1994612765687536,-15.188817026375933,-7.443955868875332
-1.1194113344821552,-1.0069523798499276,-0.5688594821643677,-15.33476097658237,-7.371127497493808
0.3889060320916453,-1.0775951208625296,-1.0574360374858758,-15.346021628249153,-6.5035743726243425
-1.1912023431037075,-0.9407301890351691,-0.35579132284181003,-15.559624252611622,-6.3476118047954575
0.25690537278271963,-1.0279875394298004,-1.0188149721525603,-15.576932887288713,-6.321041201665796
-0.7429608773253997,-0.7927095820315256,-0.9836333013649032,-15.814283158593195,-5.848729688140593
-1.0584900489188394,-0.8352272271079029,-0.5224072326032165,-15.848003860054815,-5.5886875533281435
-0.8835593653303868,-0.9678398351672248,-0.29021899292154835,-15.864621075335211,-4.989467847705785
-0.9799558626036545,-0.8329698109900366,-0.43616421892849433,-16.017647244887506,-4.8240481819966785
-0.9513799099959596,-0.81550000873158,-0.4667722280043167,-16.06998980137802,-4.527209961292687
-1.306150841476854,0.10252849362020999,-0.8405102247147409,-16.13700031006073,-4.479493664205899
-1.0676807478908872,-0.6182971940504254,-0.42950578114983073,-16.41549412620592,-4.014020359955842
-1.2190574504500569,-0.3311027294896896,-0.6109707521553717,-16.469859199141183,-3.9086369598653614
-0.4661847731465297,-0.5329074811351981,-1.0441971051457144,-16.589561308539032,-3.616978455451121
-1.085702126148906,-0.27494383996108307,-0.5172102157226858,-16.887713376407902,-3.5691840958010257
-0.35273805567593214,-0.057341555725016535,-1.1619936562903739,-17.234266715831623,-3.5566444149694356
-0.040776046979418994,-0.2694704964722853,-1.122129020947698,-17.40844570943565,-3.5118492519775804
-0.06338256170160819,-0.2583549971837147,-1.1193527877765361,-17.429145916383753,-3.473736451589921
0.0305607637114262,-0.26428433536396123,-1.0929683102952827,-17.46783092455513,-3.437429362939639
-1.262361234717907,-0.0803634820784762,0.017435354279935242,-17.601687124332493,-3.147385969192971
-1.0178631398414808,0.03393484599786856,0.09854020370881282,-17.95090478144668,-3.1057563154405656
-0.1896677337111231,0.1306775349018202,-0.8165000295319227,-18.025526009929308,-1.3011313593789602
0.06561848034752776,-0.08195689463447887,-0.7744425881443362,-18.349912669782302,-1.1777618319078857
-0.6193304451202971,-0.11272186059413643,0.12960707778477756,-18.47931952886578,-0.12185098066841525
0.14197323367854395,-0.0054947273364104885,-0.5016767915012864,-18.765126105866855,0.1859026812901039
